gsm,lib_id,title,donor,visit,tetramer,cell_type,qc_pass,timepoint,pb_group
GSM7955262,lib44061,8_DR0401_Day 60_lib44061,8,Day 60,DR0401,CD4 T cell,TRUE,D60,8_D60
GSM7955264,lib44063,8_DR0401_Day 60_lib44063,8,Day 60,DR0401,CD4 T cell,TRUE,D60,8_D60
GSM7955265,lib44064,8_DR0401_Day 60_lib44064,8,Day 60,DR0401,CD4 T cell,TRUE,D60,8_D60
GSM7955266,lib44065,8_DR0401_Day 60_lib44065,8,Day 60,DR0401,CD4 T cell,TRUE,D60,8_D60
GSM7955269,lib44068,8_DR0401_Day 60_lib44068,8,Day 60,DR0401,CD4 T cell,TRUE,D60,8_D60
GSM7955271,lib44070,8_DR0401_Day 60_lib44070,8,Day 60,DR0401,CD4 T cell,TRUE,D60,8_D60
GSM7955273,lib44072,8_DR0401_Day 60_lib44072,8,Day 60,DR0401,CD4 T cell,TRUE,D60,8_D60
GSM7955274,lib44073,8_DR0401_Day 60_lib44073,8,Day 60,DR0401,CD4 T cell,TRUE,D60,8_D60
GSM7955275,lib44074,8_DR0401_Day 60_lib44074,8,Day 60,DR0401,CD4 T cell,TRUE,D60,8_D60
GSM7955276,lib44075,8_DR0401_Day 60_lib44075,8,Day 60,DR0401,CD4 T cell,TRUE,D60,8_D60
GSM7955277,lib44076,8_DR0401_Day 60_lib44076,8,Day 60,DR0401,CD4 T cell,TRUE,D60,8_D60
GSM7955278,lib44077,8_DR0401_Day 60_lib44077,8,Day 60,DR0401,CD4 T cell,TRUE,D60,8_D60
GSM7955280,lib44079,8_DR0401_Day 60_lib44079,8,Day 60,DR0401,CD4 T cell,TRUE,D60,8_D60
GSM7955281,lib44080,8_DR0401_Day 60_lib44080,8,Day 60,DR0401,CD4 T cell,TRUE,D60,8_D60
GSM7955283,lib44082,8_DR0401_Day 60_lib44082,8,Day 60,DR0401,CD4 T cell,TRUE,D60,8_D60
GSM7955284,lib44083,8_DR0401_Day 60_lib44083,8,Day 60,DR0401,CD4 T cell,TRUE,D60,8_D60
GSM7955285,lib44084,6_DR0404_Day 74_lib44084,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955287,lib44086,6_DR0404_Day 74_lib44086,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955288,lib44087,6_DR0404_Day 74_lib44087,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955289,lib44088,6_DR0404_Day 74_lib44088,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955290,lib44089,6_DR0404_Day 74_lib44089,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955291,lib44090,6_DR0404_Day 74_lib44090,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955292,lib44091,6_DR0404_Day 74_lib44091,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955293,lib44092,6_DR0404_Day 74_lib44092,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955294,lib44093,6_DR0404_Day 74_lib44093,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955295,lib44094,6_DR0404_Day 74_lib44094,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955296,lib44095,6_DR0404_Day 74_lib44095,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955297,lib44096,6_DR0404_Day 74_lib44096,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955298,lib44097,6_DR0404_Day 74_lib44097,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955300,lib44099,6_DR0404_Day 74_lib44099,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955301,lib44100,6_DR0404_Day 74_lib44100,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955302,lib44101,6_DR0404_Day 74_lib44101,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955303,lib44102,6_DR0404_Day 74_lib44102,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955304,lib44103,6_DR0404_Day 74_lib44103,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955305,lib44104,6_DR0404_Day 74_lib44104,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955306,lib44105,6_DR0404_Day 74_lib44105,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955307,lib44106,6_DR0404_Day 74_lib44106,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955308,lib44107,6_DR0404_Day 74_lib44107,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955309,lib44108,6_DR0404_Day 74_lib44108,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955310,lib44109,6_DR0404_Day 74_lib44109,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955311,lib44110,6_DR0404_Day 74_lib44110,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955313,lib44112,6_DR0404_Day 74_lib44112,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955314,lib44113,6_DR0404_Day 74_lib44113,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955316,lib44115,6_DR0404_Day 74_lib44115,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955317,lib44116,6_DR0404_Day 74_lib44116,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955321,lib44120,6_DR0404_Day 74_lib44120,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955322,lib44121,6_DR0404_Day 74_lib44121,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955323,lib44122,6_DR0404_Day 74_lib44122,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955325,lib44124,6_DR0404_Day 74_lib44124,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955326,lib44125,6_DR0404_Day 74_lib44125,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955327,lib44126,6_DR0404_Day 74_lib44126,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955328,lib44127,6_DR0404_Day 74_lib44127,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955329,lib44128,6_DR0404_Day 74_lib44128,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955330,lib44129,6_DR0404_Day 74_lib44129,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955331,lib44130,6_DR0404_Day 74_lib44130,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955332,lib44131,6_DR0404_Day 74_lib44131,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955333,lib44132,6_DR0404_Day 74_lib44132,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955334,lib44133,6_DR0404_Day 74_lib44133,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955335,lib44134,6_DR0404_Day 74_lib44134,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955336,lib44135,6_DR0404_Day 74_lib44135,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955337,lib44136,6_DR0404_Day 74_lib44136,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955338,lib44137,6_DR0404_Day 74_lib44137,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955339,lib44138,6_DR0404_Day 74_lib44138,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955340,lib44139,6_DR0404_Day 74_lib44139,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955341,lib44140,6_DR0404_Day 74_lib44140,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955342,lib44141,6_DR0404_Day 74_lib44141,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955343,lib44142,6_DR0404_Day 74_lib44142,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955344,lib44143,6_DR0404_Day 74_lib44143,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955345,lib44144,6_DR0404_Day 74_lib44144,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955346,lib44145,6_DR0404_Day 74_lib44145,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955347,lib44146,6_DR0404_Day 74_lib44146,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955348,lib44147,6_DR0404_Day 74_lib44147,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955349,lib44148,6_DR0404_Day 74_lib44148,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955350,lib44149,6_DR0404_Day 74_lib44149,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955351,lib44150,6_DR0404_Day 74_lib44150,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955353,lib44152,6_DR0404_Day 74_lib44152,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955354,lib44153,6_DR0404_Day 74_lib44153,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955355,lib44154,6_DR0404_Day 74_lib44154,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955356,lib44155,6_DR0404_Day 74_lib44155,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955357,lib44156,6_DR0404_Day 74_lib44156,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955358,lib44157,6_DR0404_Day 74_lib44157,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955359,lib44158,6_DR0404_Day 74_lib44158,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955360,lib44159,6_DR0404_Day 74_lib44159,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955361,lib44160,6_DR0404_Day 74_lib44160,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955362,lib44161,6_DR0404_Day 74_lib44161,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955363,lib44162,6_DR0404_Day 74_lib44162,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955364,lib44163,6_DR0404_Day 74_lib44163,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955366,lib44165,6_DR0404_Day 74_lib44165,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955367,lib44166,6_DR0404_Day 74_lib44166,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955368,lib44167,6_DR0404_Day 74_lib44167,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955369,lib44168,6_DR0404_Day 74_lib44168,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955371,lib44170,6_DR0404_Day 74_lib44170,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955372,lib44171,6_DR0404_Day 74_lib44171,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955373,lib44172,6_DR0404_Day 74_lib44172,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955374,lib44173,6_DR0404_Day 74_lib44173,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955376,lib44175,6_DR0404_Day 74_lib44175,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955378,lib44177,6_DR0404_Day 74_lib44177,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955379,lib44178,6_DR0404_Day 74_lib44178,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955380,lib44179,6_DR0404_Day 74_lib44179,6,Day 74,DR0404,CD4 T cell,TRUE,D74,6_D74
GSM7955381,lib44180,7_DR0401_Day 60_lib44180,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955382,lib44181,7_DR0401_Day 60_lib44181,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955383,lib44182,7_DR0401_Day 60_lib44182,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955384,lib44183,7_DR0101_Day 60_lib44183,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955386,lib44185,7_DR0401_Day 60_lib44185,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955387,lib44186,7_DR0401_Day 60_lib44186,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955388,lib44187,7_DR0401_Day 60_lib44187,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955389,lib44188,7_DR0101_Day 60_lib44188,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955390,lib44189,7_DR0101_Day 60_lib44189,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955391,lib44190,7_DR0401_Day 60_lib44190,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955393,lib44192,7_DR0401_Day 60_lib44192,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955394,lib44193,7_DR0101_Day 60_lib44193,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955395,lib44194,7_DR0401_Day 60_lib44194,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955396,lib44195,7_DR0401_Day 60_lib44195,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955397,lib44196,7_DR0101_Day 60_lib44196,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955398,lib44197,7_DR0401_Day 60_lib44197,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955399,lib44198,7_DR0101_Day 60_lib44198,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955400,lib44199,7_DR0101_Day 60_lib44199,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955401,lib44200,7_DR0101_Day 60_lib44200,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955404,lib44203,7_DR0101_Day 60_lib44203,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955405,lib44204,7_DR0401_Day 60_lib44204,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955406,lib44205,7_DR0401_Day 60_lib44205,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955407,lib44206,7_DR0401_Day 60_lib44206,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955408,lib44207,7_DR0401_Day 60_lib44207,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955409,lib44208,7_DR0401_Day 60_lib44208,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955410,lib44209,7_DR0101_Day 60_lib44209,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955411,lib44210,7_DR0401_Day 60_lib44210,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955412,lib44211,7_DR0101_Day 60_lib44211,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955413,lib44212,7_DR0401_Day 60_lib44212,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955414,lib44213,7_DR0101_Day 60_lib44213,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955415,lib44214,7_DR0401_Day 60_lib44214,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955416,lib44215,7_DR0401_Day 60_lib44215,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955417,lib44216,7_DR0401_Day 60_lib44216,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955418,lib44217,7_DR0401_Day 60_lib44217,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955421,lib44220,7_DR0401_Day 60_lib44220,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955423,lib44222,7_DR0401_Day 60_lib44222,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955424,lib44223,7_DR0101_Day 60_lib44223,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955425,lib44224,7_DR0401_Day 60_lib44224,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955428,lib44227,7_DR0101_Day 60_lib44227,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955429,lib44228,7_DR0401_Day 60_lib44228,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955431,lib44230,7_DR0401_Day 60_lib44230,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955432,lib44231,7_DR0101_Day 60_lib44231,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955434,lib44233,7_DR0101_Day 60_lib44233,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955437,lib44236,7_DR0401_Day 60_lib44236,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955438,lib44237,7_DR0401_Day 60_lib44237,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955439,lib44238,7_DR0101_Day 60_lib44238,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955441,lib44240,7_DR0401_Day 60_lib44240,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955442,lib44241,7_DR0401_Day 60_lib44241,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955443,lib44242,7_DR0101_Day 60_lib44242,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955444,lib44243,7_DR0401_Day 60_lib44243,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955447,lib44246,7_DR0101_Day 60_lib44246,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955450,lib44249,7_DR0401_Day 60_lib44249,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955451,lib44250,7_DR0101_Day 60_lib44250,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955452,lib44251,7_DR0101_Day 60_lib44251,7,Day 60,DR0101,CD4 T cell,TRUE,D60,7_D60
GSM7955453,lib44252,7_DR0401_Day 60_lib44252,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955455,lib44254,7_DR0401_Day 60_lib44254,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955456,lib44255,7_DR0401_Day 60_lib44255,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955457,lib44256,7_DR0401_Day 60_lib44256,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955458,lib44257,7_DR0401_Day 60_lib44257,7,Day 60,DR0401,CD4 T cell,TRUE,D60,7_D60
GSM7955459,lib44355,7_DR0101_Day 74_lib44355,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955460,lib44357,7_DR0401_Day 74_lib44357,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955462,lib44359,7_DR0401_Day 74_lib44359,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955463,lib44360,7_DR0401_Day 74_lib44360,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955464,lib44361,7_DR0101_Day 74_lib44361,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955466,lib44363,7_DR0401_Day 74_lib44363,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955468,lib44365,7_DR0101_Day 74_lib44365,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955469,lib44366,7_DR0401_Day 74_lib44366,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955470,lib44367,7_DR0101_Day 74_lib44367,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955471,lib44368,7_DR0101_Day 74_lib44368,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955472,lib44369,7_DR0401_Day 74_lib44369,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955473,lib44370,7_DR0401_Day 74_lib44370,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955474,lib44371,7_DR0101_Day 74_lib44371,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955477,lib44374,7_DR0101_Day 74_lib44374,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955478,lib44375,7_DR0401_Day 74_lib44375,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955479,lib44376,7_DR0401_Day 74_lib44376,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955481,lib44378,7_DR0101_Day 74_lib44378,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955484,lib44381,7_DR0401_Day 74_lib44381,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955485,lib44382,7_DR0401_Day 74_lib44382,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955488,lib44385,7_DR0101_Day 74_lib44385,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955490,lib44387,7_DR0101_Day 74_lib44387,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955491,lib44388,7_DR0401_Day 74_lib44388,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955494,lib44391,7_DR0401_Day 74_lib44391,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955495,lib44392,7_DR0401_Day 74_lib44392,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955496,lib44393,7_DR0401_Day 74_lib44393,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955497,lib44394,7_DR0101_Day 74_lib44394,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955500,lib44397,7_DR0401_Day 74_lib44397,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955501,lib44398,7_DR0101_Day 74_lib44398,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955502,lib44399,7_DR0101_Day 74_lib44399,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955503,lib44400,7_DR0101_Day 74_lib44400,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955505,lib44402,7_DR0401_Day 74_lib44402,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955506,lib44403,7_DR0101_Day 74_lib44403,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955507,lib44404,7_DR0401_Day 74_lib44404,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955508,lib44405,7_DR0401_Day 74_lib44405,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955509,lib44406,7_DR0401_Day 74_lib44406,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955510,lib44407,7_DR0401_Day 74_lib44407,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955512,lib44409,7_DR0401_Day 74_lib44409,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955514,lib44411,7_DR0101_Day 74_lib44411,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955516,lib44413,7_DR0401_Day 74_lib44413,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955517,lib44414,7_DR0101_Day 74_lib44414,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955518,lib44415,7_DR0401_Day 74_lib44415,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955519,lib44416,7_DR0101_Day 74_lib44416,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955521,lib44418,7_DR0401_Day 74_lib44418,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955523,lib44420,7_DR0401_Day 74_lib44420,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955525,lib44422,7_DR0401_Day 74_lib44422,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955526,lib44423,7_DR0101_Day 74_lib44423,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955527,lib44424,7_DR0401_Day 74_lib44424,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955529,lib44426,7_DR0401_Day 74_lib44426,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955530,lib44427,7_DR0401_Day 74_lib44427,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955531,lib44428,7_DR0401_Day 74_lib44428,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955532,lib44429,7_DR0401_Day 74_lib44429,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955533,lib44430,7_DR0401_Day 74_lib44430,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955535,lib44432,7_DR0401_Day 74_lib44432,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955536,lib44433,7_DR0401_Day 74_lib44433,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955537,lib44434,7_DR0401_Day 74_lib44434,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955538,lib44435,7_DR0401_Day 74_lib44435,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955539,lib44436,7_DR0401_Day 74_lib44436,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955541,lib44438,7_DR0401_Day 74_lib44438,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955542,lib44439,7_DR0101_Day 74_lib44439,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955543,lib44440,7_DR0101_Day 74_lib44440,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955544,lib44441,7_DR0401_Day 74_lib44441,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955545,lib44442,7_DR0101_Day 74_lib44442,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955546,lib44443,7_DR0101_Day 74_lib44443,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955547,lib44444,7_DR0401_Day 74_lib44444,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955548,lib44445,7_DR0401_Day 74_lib44445,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
GSM7955549,lib44446,7_DR0101_Day 74_lib44446,7,Day 74,DR0101,CD4 T cell,TRUE,D74,7_D74
GSM7955550,lib44447,7_DR0401_Day 74_lib44447,7,Day 74,DR0401,CD4 T cell,TRUE,D74,7_D74
